Portfolio,Date,Call Volume,CCT,Service Level,Abandon Rate
C,2025-08-07,21010.0,351.17,0.8727,0.0082
C,2025-08-08,20436.0,349.81,0.8515,0.0108
C,2025-08-09,13525.0,353.09,0.8602,0.0095
C,2025-08-10,9443.0,348.95,0.806,0.0162
C,2025-08-11,23530.0,342.65,0.7924,0.0191
C,2025-08-12,21717.0,332.36,0.6667,0.0586
C,2025-08-13,21155.0,345.17,0.9626,0.0037
C,2025-08-14,20803.0,341.14,0.9196,0.0093
C,2025-08-15,20713.0,342.12,0.7751,0.0257
C,2025-08-16,13880.0,328.12,0.8646,0.0206
C,2025-08-17,9523.0,330.17,0.7671,0.0304
C,2025-08-18,23655.0,315.45,0.6992,0.055
C,2025-08-19,21096.0,300.49,0.8989,0.0192
C,2025-08-20,21115.0,337.23,0.8222,0.0209
C,2025-08-21,19848.0,333.92,0.8957,0.0154
C,2025-08-22,19456.0,329.8,0.9019,0.0165
C,2025-08-23,13027.0,336.58,0.8373,0.021
C,2025-08-24,8744.0,346.5,0.8833,0.0104
C,2025-08-25,22728.0,339.23,0.8843,0.0122
C,2025-08-26,20256.0,307.96,0.9848,0.0035
C,2025-08-27,20720.0,350.22,0.8521,0.011
C,2025-08-28,20304.0,344.55,0.9164,0.0097
C,2025-08-29,19866.0,345.76,0.95,0.0032
C,2025-08-30,12734.0,336.81,0.8424,0.0144
C,2025-08-31,8334.0,334.78,0.7183,0.0213
C,2025-09-01,13562.0,356.8,0.9163,0.0062
C,2025-09-02,25094.0,327.36,0.9257,0.009
C,2025-09-03,24645.0,312.03,0.9486,0.007
C,2025-09-04,22634.0,355.62,0.8136,0.0139
C,2025-09-05,21052.0,349.56,0.9887,0.0023
C,2025-09-06,13889.0,355.53,0.9675,0.0037
C,2025-09-07,8886.0,361.05,0.9186,0.0082
C,2025-09-08,24144.0,356.51,0.8776,0.0083
C,2025-09-09,21625.0,338.8,0.9123,0.0098
C,2025-09-10,21139.0,343.87,0.973,0.0034
C,2025-09-11,19440.0,355.14,0.972,0.004
C,2025-09-12,19491.0,363.41,0.9809,0.0024
C,2025-09-13,13092.0,358.01,0.8966,0.0069
C,2025-09-14,8766.0,356.37,0.9469,0.0047
C,2025-09-15,23464.0,361.97,0.8933,0.0083
C,2025-09-16,21504.0,336.01,0.868,0.0111
C,2025-09-17,20654.0,329.02,0.9792,0.0029
C,2025-09-18,20155.0,361.43,0.963,0.004
C,2025-09-19,19907.0,357.05,0.9496,0.0043
C,2025-09-20,13015.0,350.02,0.9102,0.0063
C,2025-09-21,8720.0,357.77,0.9273,0.004
C,2025-09-22,22800.0,351.04,0.9736,0.0027
C,2025-09-23,20675.0,339.59,0.7991,0.0181
C,2025-09-24,20364.0,331.78,0.9485,0.0039
C,2025-09-25,20360.0,354.16,0.9749,0.0024
C,2025-09-26,19516.0,343.9,0.9464,0.0029
C,2025-09-27,13075.0,338.31,0.9829,0.0018
C,2025-09-28,8716.0,299.45,0.9701,0.0076
C,2025-09-29,22150.0,334.99,0.997,0.0012
C,2025-09-30,21073.0,324.79,0.9966,0.0014
C,2025-10-01,23531.0,339.69,0.599,0.0807
C,2025-10-02,21802.0,327.71,0.852,0.0187
C,2025-10-03,22658.0,361.77,0.3132,0.2209
C,2025-10-04,14077.0,357.81,0.4658,0.1272
C,2025-10-05,9365.0,348.33,0.747,0.0236
C,2025-10-06,24321.0,346.42,0.9025,0.0085
C,2025-10-07,21252.0,342.15,0.8251,0.0149
C,2025-10-08,21053.0,337.08,0.8242,0.0171
C,2025-10-09,20462.0,319.97,0.9427,0.0064
C,2025-10-10,19888.0,358.31,0.6042,0.152
C,2025-10-11,13098.0,351.13,0.9098,0.0108
C,2025-10-12,9376.0,345.18,0.9863,0.003
C,2025-10-13,20317.0,347.85,0.9781,0.0047
C,2025-10-14,22475.0,349.01,0.9787,0.0035
C,2025-10-15,23708.0,333.58,0.942,0.0059
C,2025-10-16,24166.0,321.61,0.987,0.0025
C,2025-10-17,23064.0,355.63,0.9774,0.0038
C,2025-10-18,15223.0,360.72,0.9735,0.0067
C,2025-10-19,10510.0,346.37,0.9855,0.0029
C,2025-10-20,25689.0,345.53,0.9924,0.0025
C,2025-10-21,23169.0,342.95,0.9863,0.0028
C,2025-10-22,22748.0,335.79,0.9218,0.0116
C,2025-10-23,22120.0,315.44,0.9933,0.0029
C,2025-10-24,19010.0,346.39,0.9893,0.0016
C,2025-10-25,12656.0,333.67,0.9975,0.0013
C,2025-10-26,8398.0,327.18,0.9978,0.0022
C,2025-10-27,22300.0,298.24,0.9848,0.008
C,2025-10-28,20353.0,327.28,0.9927,0.0026
C,2025-10-29,19755.0,327.47,0.991,0.0024
C,2025-10-30,20624.0,315.74,0.9973,0.0021
C,2025-10-31,19896.0,325.83,0.9709,0.0033
C,2025-11-01,15984.0,353.28,0.9723,0.0025
C,2025-11-02,11046.0,353.08,0.8889,0.0102
C,2025-11-03,28697.0,351.67,0.9176,0.0057
C,2025-11-04,26086.0,356.85,0.9151,0.0233
C,2025-11-05,25118.0,350.46,0.9635,0.0029
C,2025-11-06,24607.0,342.28,0.9126,0.0081
C,2025-11-07,24366.0,338.7,0.9921,0.0017
C,2025-11-08,16252.0,358.17,0.965,0.0039
C,2025-11-09,10751.0,358.32,0.945,0.005
C,2025-11-10,27159.0,355.37,0.8615,0.0104
C,2025-11-11,22195.0,356.64,0.9075,0.007
C,2025-11-12,23861.0,358.22,0.9528,0.0052
C,2025-11-13,22966.0,330.43,0.8282,0.0145
C,2025-11-14,22596.0,328.33,0.9809,0.0053
C,2025-11-15,14704.0,353.71,0.9702,0.0035
C,2025-11-16,10343.0,352.46,0.9575,0.0052
C,2025-11-17,24695.0,349.42,0.8397,0.0157
C,2025-11-18,22666.0,347.5,0.9284,0.0055
C,2025-11-19,22543.0,339.82,0.9174,0.0073
C,2025-11-20,21595.0,324.76,0.9375,0.0056
C,2025-11-21,21305.0,312.11,0.9931,0.002
C,2025-11-22,14660.0,331.75,0.97,0.0029
C,2025-11-23,9872.0,310.31,0.9892,0.0023
C,2025-11-24,23045.0,286.79,0.9838,0.0047
C,2025-11-25,21420.0,341.21,0.9606,0.0091
C,2025-11-26,19063.0,334.87,0.9805,0.0025
C,2025-11-27,4646.0,323.83,0.9828,0.0029
C,2025-11-28,19109.0,317.82,0.9968,0.0017
C,2025-11-29,13970.0,341.04,0.962,0.0029
C,2025-11-30,10504.0,328.48,0.6958,0.0226
C,2025-12-01,30208.0,354.82,0.8361,0.0184
C,2025-12-02,25221.0,360.11,0.7246,0.0533
C,2025-12-03,25483.0,358.74,0.7146,0.0274
C,2025-12-04,23955.0,369.18,0.8786,0.0096
C,2025-12-05,22547.0,353.43,0.9332,0.0083
C,2025-12-06,14974.0,357.67,0.7489,0.0286
C,2025-12-07,9935.0,337.85,0.9159,0.008
C,2025-12-08,24128.0,357.12,0.9003,0.007
C,2025-12-09,22349.0,354.64,0.8799,0.0119
C,2025-12-10,22420.0,354.28,0.8801,0.0097
C,2025-12-11,20904.0,355.37,0.8967,0.0087
C,2025-12-12,20356.0,347.81,0.924,0.0082
C,2025-12-13,14148.0,349.52,0.736,0.0379
C,2025-12-14,9614.0,331.5,0.8839,0.0139
C,2025-12-15,23857.0,353.81,0.8706,0.0104
C,2025-12-16,21434.0,346.53,0.9204,0.0135
C,2025-12-17,21475.0,350.35,0.85,0.0229
C,2025-12-18,20586.0,354.32,0.819,0.0143
C,2025-12-19,20158.0,345.91,0.83,0.0213
C,2025-12-20,14353.0,346.72,0.7582,0.064
C,2025-12-21,9782.0,335.5,0.6835,0.0387
C,2025-12-22,22364.0,340.25,0.9535,0.0076
C,2025-12-23,19215.0,333.05,0.9916,0.0024
C,2025-12-24,12669.0,312.89,0.9184,0.0087
C,2025-12-25,2950.0,298.5,0.921,0.0173
C,2025-12-26,17942.0,351.83,0.8604,0.0444
C,2025-12-27,12781.0,337.87,,
C,2025-12-28,8573.0,332.15,,
C,2025-12-29,22613.0,363.29,,
C,2025-12-30,20907.0,355.25,0.8758,0.0101
C,2025-12-31,16437.0,348.89,0.6835,0.0779
D,2024-01-01,4380.0,333.91,0.9938,0.0032
D,2024-01-02,16184.0,348.04,0.5553,0.071
D,2024-01-03,15575.0,333.97,0.5945,0.0679
D,2024-01-04,14393.0,338.91,0.7523,0.0263
D,2024-01-05,13909.0,339.59,0.9267,0.0114
D,2024-01-06,8137.0,320.21,0.9681,0.0065
D,2024-01-07,5721.0,324.11,0.9662,0.008
D,2024-01-08,14534.0,342.29,0.8734,0.0127
D,2024-01-09,13183.0,329.77,0.9591,0.0046
D,2024-01-10,12583.0,328.58,0.979,0.004
D,2024-01-11,12066.0,329.57,0.9663,0.0079
D,2024-01-12,12083.0,336.13,0.9807,0.0094
D,2024-01-13,7921.0,330.58,0.9607,0.0062
D,2024-01-14,5217.0,325.26,0.9465,0.0113
D,2024-01-15,11047.0,330.87,0.9933,0.0021
D,2024-01-16,12264.0,329.23,0.9823,0.0026
D,2024-01-17,12978.0,328.73,0.9036,0.0133
D,2024-01-18,12057.0,331.28,0.9243,0.0091
D,2024-01-19,12780.0,343.43,0.8484,0.0302
D,2024-01-20,8435.0,323.62,0.8941,0.014
D,2024-01-21,5399.0,325.5,0.9565,0.0087
D,2024-01-22,13375.0,341.28,0.858,0.0129
D,2024-01-23,12143.0,335.05,0.9292,0.0065
D,2024-01-24,11498.0,329.11,0.9062,0.0096
D,2024-01-25,12027.0,327.78,0.9142,0.0101
D,2024-01-26,11647.0,323.89,0.9252,0.01
D,2024-01-27,7670.0,316.51,0.9205,0.0107
D,2024-01-28,4981.0,309.49,0.9922,0.0018
D,2024-01-29,12322.0,333.01,0.9638,0.0044
D,2024-01-30,11049.0,320.83,0.9602,0.0046
D,2024-01-31,11194.0,316.56,0.9644,0.0046
D,2024-02-01,12769.0,301.81,0.9974,0.0043
D,2024-02-02,13560.0,331.1,0.7729,0.0177
D,2024-02-03,9200.0,327.32,0.7821,0.0208
D,2024-02-04,5813.0,318.92,0.8957,0.0111
D,2024-02-05,14721.0,310.51,0.9526,0.0067
D,2024-02-06,13267.0,334.11,0.8981,0.0075
D,2024-02-07,11911.0,331.06,0.8986,0.0055
D,2024-02-08,11547.0,323.42,0.9776,0.003
D,2024-02-09,11722.0,326.36,0.9754,0.0041
D,2024-02-10,7574.0,331.85,0.9622,0.0051
D,2024-02-11,4632.0,336.74,0.7542,0.0458
D,2024-02-12,12711.0,324.0,0.8628,0.0151
D,2024-02-13,11964.0,333.8,0.9382,0.0051
D,2024-02-14,10633.0,327.14,0.9895,0.0021
D,2024-02-15,11984.0,328.26,0.9419,0.0052
D,2024-02-16,12318.0,326.67,0.9404,0.0062
D,2024-02-17,8339.0,332.88,0.9041,0.0088
D,2024-02-18,5459.0,321.44,0.7614,0.0246
D,2024-02-19,11086.0,304.94,0.9756,0.0054
D,2024-02-20,12340.0,323.44,0.9834,0.0026
D,2024-02-21,12537.0,336.19,0.9626,0.003
D,2024-02-22,11473.0,339.57,0.9064,0.0063
D,2024-02-23,11267.0,330.76,0.8689,0.0082
D,2024-02-24,7504.0,328.87,0.8892,0.0074
D,2024-02-25,5274.0,316.14,0.7686,0.0219
D,2024-02-26,12514.0,290.95,0.9768,0.0055
D,2024-02-27,11057.0,331.08,0.9388,0.005
D,2024-02-28,11474.0,322.97,0.9432,0.0031
D,2024-02-29,11010.0,328.83,0.9196,0.0108
D,2024-03-01,13574.0,320.3,0.906,0.0131
D,2024-03-02,9042.0,320.05,0.7699,0.0221
D,2024-03-03,6090.0,320.85,0.9328,0.0083
D,2024-03-04,14161.0,321.28,0.908,0.0136
D,2024-03-05,12623.0,320.83,0.7315,0.0296
D,2024-03-06,11873.0,304.22,0.9862,0.0029
D,2024-03-07,11990.0,335.13,0.7612,0.026
D,2024-03-08,11490.0,325.31,0.9439,0.0064
D,2024-03-09,7968.0,324.2,0.9645,0.0055
D,2024-03-10,4945.0,316.39,0.9737,0.0047
D,2024-03-11,12599.0,313.99,0.9921,0.0029
D,2024-03-12,11500.0,314.93,0.9963,0.0033
D,2024-03-13,11602.0,316.67,0.9833,0.0045
D,2024-03-14,10380.0,325.25,0.9348,0.0076
D,2024-03-15,11310.0,331.46,0.9291,0.0079
D,2024-03-16,7620.0,325.54,0.9647,0.0051
D,2024-03-17,5239.0,328.38,0.8946,0.0134
D,2024-03-18,13208.0,318.17,0.9511,0.0088
D,2024-03-19,11759.0,313.0,0.9482,0.0072
D,2024-03-20,12046.0,304.07,0.9461,0.0075
D,2024-03-21,11396.0,321.84,0.977,0.0047
D,2024-03-22,11196.0,325.0,0.9226,0.0124
D,2024-03-23,7499.0,330.04,0.8704,0.0304
D,2024-03-24,4838.0,323.54,0.9623,0.0064
D,2024-03-25,12699.0,335.28,0.9048,0.0116
D,2024-03-26,11099.0,306.61,0.9767,0.0039
D,2024-03-27,11076.0,303.24,0.9744,0.007
D,2024-03-28,10255.0,321.93,0.8941,0.0103
D,2024-03-29,9575.0,325.98,0.9464,0.0072
D,2024-03-30,6318.0,315.43,0.8225,0.0205
D,2024-03-31,2613.0,321.8,0.7438,0.0321
D,2024-04-01,13620.0,317.94,0.9178,0.009
D,2024-04-02,13172.0,307.13,0.9631,0.0072
D,2024-04-03,14129.0,319.13,0.9212,0.0065
D,2024-04-04,13256.0,325.65,0.9785,0.0024
D,2024-04-05,12231.0,323.17,0.9769,0.002
D,2024-04-06,8154.0,326.03,0.9392,0.0051
D,2024-04-07,5268.0,319.8,0.9318,0.006
D,2024-04-08,12462.0,312.02,0.8195,0.0318
D,2024-04-09,12836.0,311.51,0.9876,0.0028
D,2024-04-10,12004.0,327.85,0.9562,0.0049
D,2024-04-11,11535.0,325.43,0.9386,0.0054
D,2024-04-12,12014.0,322.46,0.9387,0.0054
D,2024-04-13,7972.0,330.42,0.902,0.0075
D,2024-04-14,5315.0,324.55,0.841,0.0139
D,2024-04-15,13959.0,309.6,0.8549,0.0149
D,2024-04-16,13282.0,300.42,0.9831,0.0037
D,2024-04-17,13131.0,325.58,0.9802,0.0036
D,2024-04-18,12798.0,329.54,0.9504,0.0057
D,2024-04-19,12538.0,324.82,0.9192,0.0086
D,2024-04-20,8210.0,321.56,0.9175,0.0087
D,2024-04-21,5200.0,328.59,0.8117,0.0363
D,2024-04-22,14759.0,307.83,0.9032,0.0103
D,2024-04-23,13656.0,300.99,0.9964,0.0043
D,2024-04-24,12774.0,321.51,0.9737,0.0045
D,2024-04-25,12531.0,313.79,0.9436,0.0053
D,2024-04-26,12309.0,307.68,0.9204,0.0401
D,2024-04-27,7890.0,307.42,0.9033,0.0108
D,2024-04-28,5509.0,310.04,0.8063,0.0209
D,2024-04-29,14093.0,331.58,0.7428,0.0429
D,2024-04-30,14098.0,306.41,0.9613,0.0062
D,2024-05-01,15230.0,298.08,0.9919,0.0023
D,2024-05-02,14729.0,319.51,0.9279,0.0085
D,2024-05-03,15195.0,314.97,0.9835,0.0044
D,2024-05-04,9769.0,310.23,0.981,0.0051
D,2024-05-05,6389.0,319.58,0.9393,0.0083
D,2024-05-06,16467.0,319.42,0.9603,0.0072
D,2024-05-07,14974.0,308.91,0.9884,0.0044
D,2024-05-08,14745.0,299.64,0.983,0.0034
D,2024-05-09,13616.0,324.96,0.9845,0.004
D,2024-05-10,12343.0,317.96,0.9677,0.0058
D,2024-05-11,7738.0,314.66,0.8901,0.0131
D,2024-05-12,4274.0,313.47,0.9436,0.0084
D,2024-05-13,14327.0,314.94,0.9631,0.0073
D,2024-05-14,13061.0,307.96,0.9286,0.0129
D,2024-05-15,13791.0,302.02,0.9881,0.004
D,2024-05-16,12897.0,327.14,0.8957,0.0103
D,2024-05-17,12610.0,318.27,0.9059,0.0072
D,2024-05-18,8179.0,321.44,0.7675,0.0355
D,2024-05-19,5386.0,315.48,0.7028,0.0346
D,2024-05-20,14445.0,320.28,0.7317,0.0427
D,2024-05-21,13277.0,317.96,0.6616,0.05
D,2024-05-22,12786.0,307.99,0.9861,0.0043
D,2024-05-23,12292.0,329.8,0.7796,0.0241
D,2024-05-24,11330.0,319.64,0.9167,0.011
D,2024-05-25,7735.0,308.5,0.8108,0.0168
D,2024-05-26,4597.0,314.23,0.8787,0.0134
D,2024-05-27,7115.0,300.51,0.9834,0.0037
D,2024-05-28,14405.0,287.73,0.9542,0.0081
D,2024-05-29,13280.0,283.46,0.9969,0.0015
D,2024-05-30,12236.0,308.67,0.8899,0.0118
D,2024-05-31,12581.0,294.7,0.9723,0.0073
D,2024-06-01,8898.0,325.62,0.8393,0.0191
D,2024-06-02,6378.0,320.51,0.9743,0.0048
D,2024-06-03,16967.0,317.35,0.9672,0.0038
D,2024-06-04,15595.0,318.92,0.9849,0.0028
D,2024-06-05,14192.0,312.24,0.9857,0.0035
D,2024-06-06,13225.0,305.64,0.9854,0.0033
D,2024-06-07,13173.0,307.27,0.9394,0.0117
D,2024-06-08,8158.0,327.66,0.9589,0.0046
D,2024-06-09,5656.0,328.07,0.9407,0.0093
D,2024-06-10,14601.0,321.79,0.9508,0.0052
D,2024-06-11,13707.0,321.74,0.9306,0.0068
D,2024-06-12,13134.0,321.55,0.8962,0.0107
D,2024-06-13,11891.0,305.15,0.9695,0.0086
D,2024-06-14,12248.0,292.73,0.946,0.0081
D,2024-06-15,7791.0,325.21,0.9035,0.0086
D,2024-06-16,4643.0,319.33,0.9226,0.0079
D,2024-06-17,14286.0,317.31,0.9141,0.0132
D,2024-06-18,12746.0,315.75,0.9173,0.0104
D,2024-06-19,11743.0,325.7,0.8342,0.0142
D,2024-06-20,12331.0,301.95,0.9252,0.0088
D,2024-06-21,12364.0,306.15,0.8775,0.0114
D,2024-06-22,7572.0,325.4,0.872,0.0152
D,2024-06-23,5075.0,326.16,0.8976,0.0118
D,2024-06-24,13539.0,321.6,0.8865,0.0268
D,2024-06-25,12433.0,320.87,0.8517,0.0168
D,2024-06-26,12089.0,312.76,0.7835,0.0203
D,2024-06-27,11805.0,291.94,0.9251,0.0074
D,2024-06-28,11589.0,290.06,0.8667,0.0171
D,2024-06-29,7748.0,314.78,0.8925,0.0122
D,2024-06-30,5301.0,321.39,0.8854,0.0133
D,2024-07-01,14651.0,313.28,0.976,0.0033
D,2024-07-02,13545.0,316.27,0.7937,0.0274
D,2024-07-03,13425.0,308.39,0.9248,0.0097
D,2024-07-04,5646.0,314.01,0.9838,0.0044
D,2024-07-05,12472.0,301.07,0.9823,0.0067
D,2024-07-06,8338.0,294.35,0.9819,0.0049
D,2024-07-07,5551.0,314.32,0.9825,0.0038
D,2024-07-08,15218.0,317.04,0.92,0.0091
D,2024-07-09,13952.0,310.69,0.9441,0.0075
D,2024-07-10,13401.0,318.61,0.9235,0.0077
D,2024-07-11,12672.0,322.12,0.757,0.0264
D,2024-07-12,12053.0,299.38,0.9052,0.014
D,2024-07-13,7686.0,300.43,0.9682,0.006
D,2024-07-14,5100.0,327.61,0.7229,0.0349
D,2024-07-15,14062.0,320.3,0.8065,0.0171
D,2024-07-16,13436.0,315.52,0.8564,0.0178
D,2024-07-17,13059.0,318.95,0.8108,0.0227
D,2024-07-18,12680.0,319.71,0.9333,0.007
D,2024-07-19,13306.0,305.89,0.8834,0.0163
D,2024-07-20,8493.0,295.39,0.9529,0.0042
D,2024-07-21,5482.0,332.7,0.7988,0.0171
D,2024-07-22,14515.0,327.69,0.7923,0.0179
D,2024-07-23,13223.0,323.21,0.8569,0.0124
D,2024-07-24,12361.0,321.0,0.8743,0.0128
D,2024-07-25,12155.0,313.82,0.9135,0.0103
D,2024-07-26,11423.0,296.9,0.9369,0.0095
D,2024-07-27,7737.0,289.41,0.9808,0.006
D,2024-07-28,5217.0,319.24,0.7973,0.0179
D,2024-07-29,13599.0,314.87,0.8304,0.0157
D,2024-07-30,12446.0,312.25,0.9534,0.0069
D,2024-07-31,12560.0,311.9,0.9699,0.004
D,2024-08-01,13548.0,309.81,0.9301,0.0075
D,2024-08-02,14208.0,312.33,0.9263,0.008
D,2024-08-03,9125.0,309.55,0.9344,0.0092
D,2024-08-04,6004.0,298.84,0.9708,0.0052
D,2024-08-05,15795.0,323.1,0.9283,0.0076
D,2024-08-06,14045.0,323.98,0.9431,0.0065
D,2024-08-07,13521.0,319.71,0.9028,0.0098
D,2024-08-08,12595.0,322.69,0.8715,0.012
D,2024-08-09,12431.0,322.94,0.7944,0.025
D,2024-08-10,7807.0,304.77,0.889,0.0144
D,2024-08-11,5435.0,302.55,0.9026,0.0149
D,2024-08-12,13286.0,325.91,0.8852,0.0145
D,2024-08-13,12419.0,325.58,0.9033,0.0095
D,2024-08-14,11708.0,320.63,0.9529,0.0059
D,2024-08-15,12244.0,317.52,0.9016,0.0085
D,2024-08-16,12175.0,319.51,0.9035,0.0104
D,2024-08-17,8108.0,302.31,0.9144,0.0103
D,2024-08-18,5658.0,309.38,0.9759,0.0081
D,2024-08-19,13784.0,333.49,0.8555,0.0496
D,2024-08-20,12830.0,334.42,0.8347,0.0164
D,2024-08-21,13050.0,315.53,0.8546,0.0159
D,2024-08-22,12448.0,315.54,0.8403,0.0165
D,2024-08-23,12393.0,322.17,0.7807,0.0297
D,2024-08-24,7777.0,306.63,0.8758,0.0164
D,2024-08-25,5619.0,297.89,0.888,0.0169
D,2024-08-26,14013.0,322.14,0.8833,0.0123
D,2024-08-27,12498.0,315.85,0.8556,0.0161
D,2024-08-28,12081.0,311.28,0.8756,0.0196
D,2024-08-29,10950.0,328.46,0.696,0.0463
D,2024-08-30,11541.0,321.26,0.9334,0.0088
D,2024-08-31,7909.0,325.9,0.7938,0.0258
D,2024-09-01,5626.0,309.64,0.8705,0.015
D,2024-09-02,8285.0,297.66,0.9918,0.0027
D,2024-09-03,15529.0,338.54,0.6855,0.0426
D,2024-09-04,14868.0,325.28,0.9396,0.01
D,2024-09-05,13297.0,323.62,0.8982,0.0131
D,2024-09-06,12630.0,326.34,0.9287,0.0101
D,2024-09-07,8469.0,322.29,0.9643,0.0065
D,2024-09-08,5576.0,294.78,0.9873,0.0052
D,2024-09-09,14479.0,,0.9939,0.0044
D,2024-09-10,12791.0,,0.7915,0.0345
D,2024-09-11,12090.0,,0.8888,0.0116
D,2024-09-12,12854.0,,0.7683,0.026
D,2024-09-13,11941.0,,0.8763,0.0143
D,2024-09-14,8076.0,,0.9379,0.0078
D,2024-09-15,5604.0,,0.9537,0.0068
D,2024-09-16,13913.0,,0.9922,0.0024
D,2024-09-17,13026.0,,0.8016,0.0183
D,2024-09-18,12641.0,,0.8806,0.0155
D,2024-09-19,12592.0,324.82,0.8509,0.0162
D,2024-09-20,12525.0,324.28,0.931,0.0077
D,2024-09-21,8225.0,317.77,0.9527,0.0064
D,2024-09-22,5505.0,304.71,0.9566,0.0089
D,2024-09-23,13810.0,286.22,0.9948,0.0017
D,2024-09-24,11889.0,306.05,0.9726,0.0041
D,2024-09-25,12468.0,328.64,0.8212,0.0125
D,2024-09-26,11753.0,323.33,0.8687,0.0093
D,2024-09-27,11187.0,312.81,0.9452,0.0069
D,2024-09-28,7346.0,311.47,0.8763,0.0107
D,2024-09-29,4991.0,321.0,0.8944,0.0127
D,2024-09-30,12820.0,315.71,0.7822,0.0248
D,2024-10-01,13511.0,304.16,0.8746,0.0139
D,2024-10-02,13119.0,305.31,0.9015,0.0134
D,2024-10-03,13329.0,330.02,0.8759,0.0161
D,2024-10-04,12920.0,320.23,0.9681,0.0045
D,2024-10-05,8036.0,317.32,0.9797,0.0029
D,2024-10-06,5561.0,310.02,0.9676,0.0073
D,2024-10-07,13849.0,318.37,0.9255,0.0084
D,2024-10-08,12611.0,299.56,0.9883,0.0049
D,2024-10-09,12366.0,284.52,0.9913,0.0039
D,2024-10-10,11236.0,326.99,0.8062,0.0197
D,2024-10-11,11408.0,322.5,0.9263,0.0079
D,2024-10-12,7572.0,323.49,0.8894,0.0165
D,2024-10-13,5357.0,317.59,0.8005,0.0222
D,2024-10-14,11717.0,315.79,0.7535,0.0327
D,2024-10-15,12169.0,307.81,0.8393,0.0186
D,2024-10-16,12696.0,307.07,0.879,0.0175
D,2024-10-17,11944.0,327.09,0.8826,0.0124
D,2024-10-18,11862.0,328.69,0.8946,0.0235
D,2024-10-19,7741.0,329.93,0.9171,0.0094
D,2024-10-20,5359.0,327.88,0.913,0.0101
D,2024-10-21,14024.0,320.04,0.8494,0.0466
D,2024-10-22,13220.0,298.82,0.9292,0.0097
D,2024-10-23,12192.0,291.92,0.9638,0.0074
D,2024-10-24,11541.0,296.02,0.9795,0.0044
D,2024-10-25,11360.0,321.07,0.7982,0.0195
D,2024-10-26,7414.0,312.47,0.8179,0.0372
D,2024-10-27,5120.0,311.97,0.9325,0.007
D,2024-10-28,12834.0,303.22,0.9289,0.0081
D,2024-10-29,11848.0,296.87,0.8776,0.0159
D,2024-10-30,11136.0,311.96,0.9948,0.0045
D,2024-10-31,10330.0,289.61,0.9969,0.0039
D,2024-11-01,13190.0,327.67,0.8096,0.0254
D,2024-11-02,9265.0,328.34,0.9121,0.0092
D,2024-11-03,6231.0,329.86,0.9243,0.0075
D,2024-11-04,15397.0,324.69,0.9564,0.0056
D,2024-11-05,12823.0,317.2,0.9803,0.0062
D,2024-11-06,12295.0,302.14,0.9935,0.0026
D,2024-11-07,13128.0,294.7,0.9956,0.0041
D,2024-11-08,12957.0,328.17,0.9118,0.0077
D,2024-11-09,9064.0,325.8,0.8503,0.0145
D,2024-11-10,5546.0,327.5,0.8318,0.0286
D,2024-11-11,12171.0,328.48,0.8787,0.0219
D,2024-11-12,12684.0,324.62,0.9379,0.0127
D,2024-11-13,13253.0,304.92,0.9442,0.0182
D,2024-11-14,12682.0,294.91,0.987,0.006
D,2024-11-15,13014.0,334.43,0.8572,0.0166
D,2024-11-16,8695.0,330.76,0.7885,0.0249
D,2024-11-17,5726.0,320.4,0.8689,0.0153
D,2024-11-18,14289.0,334.07,0.7377,0.0289
D,2024-11-19,13208.0,329.04,0.8188,0.0158
D,2024-11-20,12937.0,316.33,0.9269,0.0112
D,2024-11-21,12946.0,301.31,0.9816,0.0035
D,2024-11-22,12429.0,332.57,0.7797,0.0236
D,2024-11-23,8787.0,321.95,0.739,0.0262
D,2024-11-24,5492.0,316.12,0.7726,0.0264
D,2024-11-25,13187.0,313.9,0.8221,0.0203
D,2024-11-26,11483.0,306.71,0.9168,0.009
D,2024-11-27,10615.0,293.61,0.9437,0.0068
D,2024-11-28,2260.0,290.47,0.9702,0.006
D,2024-11-29,10614.0,303.92,0.9701,0.007
D,2024-11-30,8370.0,319.51,0.9251,0.0094
D,2024-12-01,6453.0,310.0,0.9549,0.0047
D,2024-12-02,16703.0,319.58,0.9262,0.0082
D,2024-12-03,15810.0,313.21,0.9027,0.0115
D,2024-12-04,15058.0,313.71,0.9043,0.0132
D,2024-12-05,14443.0,297.88,0.9405,0.0089
D,2024-12-06,13537.0,299.25,0.9115,0.0141
D,2024-12-07,9402.0,320.4,0.8819,0.0129
D,2024-12-08,6516.0,324.01,0.8653,0.0113
D,2024-12-09,14713.0,318.63,0.8909,0.0108
D,2024-12-10,13298.0,317.98,0.9196,0.0078
D,2024-12-11,13473.0,307.92,0.887,0.0152
D,2024-12-12,12568.0,302.69,0.886,0.015
D,2024-12-13,12331.0,295.76,0.9669,0.0065
D,2024-12-14,8439.0,326.18,0.8868,0.0118
D,2024-12-15,5945.0,320.81,0.9225,0.0086
D,2024-12-16,14051.0,321.36,0.8931,0.0106
D,2024-12-17,13228.0,316.17,0.9301,0.0071
D,2024-12-18,13390.0,318.86,0.7342,0.044
D,2024-12-19,12341.0,302.28,0.8651,0.0222
D,2024-12-20,12318.0,306.91,0.9728,0.0109
D,2024-12-21,9411.0,329.57,0.8328,0.0126
D,2024-12-22,6146.0,325.11,0.9217,0.0062
