Portfolio,Date,slot,Interval,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Service Level
A,2025-04-09,22,11:00:00,221.0,0.0,0.0,308.81,0.9548
A,2025-04-09,23,11:30:00,218.0,1.0,0.0046,306.63,0.9677
A,2025-04-09,24,12:00:00,232.0,3.0,0.0129,315.1,0.6769
A,2025-04-09,25,12:30:00,220.0,1.0,0.0045,318.79,0.9772
A,2025-04-09,26,13:00:00,204.0,0.0,0.0,292.59,0.9951
A,2025-04-09,27,13:30:00,197.0,0.0,0.0,317.41,1.0
A,2025-04-09,28,14:00:00,205.0,0.0,0.0,324.2,0.9951
A,2025-04-09,29,14:30:00,230.0,0.0,0.0,310.72,0.9696
A,2025-04-09,30,15:00:00,253.0,0.0,0.0,331.55,0.9328
A,2025-04-09,31,15:30:00,226.0,1.0,0.0044,311.28,0.9733
A,2025-04-09,32,16:00:00,202.0,0.0,0.0,328.49,0.995
A,2025-04-09,33,16:30:00,197.0,1.0,0.0051,295.94,0.9949
A,2025-04-09,34,17:00:00,196.0,0.0,,,0.9745
A,2025-04-09,35,17:30:00,157.0,0.0,,,0.9108
A,2025-04-09,36,18:00:00,153.0,1.0,,,0.8355
A,2025-04-09,37,18:30:00,139.0,0.0,,,0.9856
A,2025-04-09,38,19:00:00,80.0,0.0,,,1.0
A,2025-04-09,39,19:30:00,52.0,0.0,,,1.0
A,2025-04-09,40,20:00:00,44.0,0.0,,,1.0
A,2025-04-09,41,20:30:00,40.0,2.0,,,1.0
A,2025-04-09,42,21:00:00,20.0,1.0,,,1.0
A,2025-04-09,43,21:30:00,14.0,0.0,,,1.0
A,2025-04-09,44,22:00:00,20.0,0.0,,,1.0
A,2025-04-09,45,22:30:00,12.0,0.0,,,0.5
A,2025-04-09,46,23:00:00,6.0,1.0,,,0.8
A,2025-04-09,47,23:30:00,5.0,0.0,,,0.8
A,2025-04-10,0,00:00:00,4.0,0.0,,,1.0
A,2025-04-10,1,00:30:00,4.0,0.0,,,1.0
A,2025-04-10,2,01:00:00,3.0,0.0,,,1.0
A,2025-04-10,3,01:30:00,2.0,0.0,0.0,379.5,1.0
A,2025-04-10,4,02:00:00,1.0,0.0,0.0,154.0,1.0
A,2025-04-10,5,02:30:00,0.0,0.0,,,
A,2025-04-10,6,03:00:00,1.0,0.0,0.0,315.0,1.0
A,2025-04-10,9,04:30:00,1.0,0.0,0.0,470.0,1.0
A,2025-04-10,10,05:00:00,3.0,0.0,0.0,169.67,1.0
A,2025-04-10,11,05:30:00,3.0,0.0,0.0,141.33,1.0
A,2025-04-10,12,06:00:00,4.0,2.0,0.5,307.0,1.0
A,2025-04-10,13,06:30:00,2.0,0.0,0.0,271.0,0.5
A,2025-04-10,14,07:00:00,8.0,1.0,0.125,321.57,0.5714
A,2025-04-10,15,07:30:00,15.0,2.0,0.1333,245.62,0.1538
A,2025-04-10,16,08:00:00,46.0,0.0,0.0,282.2,0.8478
A,2025-04-10,17,08:30:00,65.0,1.0,0.0154,328.0,0.7344
A,2025-04-10,18,09:00:00,106.0,0.0,0.0,315.42,0.9434
A,2025-04-10,19,09:30:00,129.0,0.0,0.0,305.79,0.969
A,2025-04-10,20,10:00:00,173.0,4.0,0.0231,308.44,0.7574
A,2025-04-10,21,10:30:00,216.0,2.0,0.0093,306.94,0.9112
A,2025-04-10,22,11:00:00,215.0,0.0,0.0,305.64,0.9767
A,2025-04-10,23,11:30:00,230.0,4.0,0.0174,340.47,0.8009
A,2025-04-10,24,12:00:00,228.0,0.0,0.0,324.37,0.9561
A,2025-04-10,25,12:30:00,254.0,2.0,0.0079,293.73,0.8651
A,2025-04-10,26,13:00:00,215.0,0.0,0.0,286.83,0.9256
A,2025-04-10,27,13:30:00,203.0,0.0,0.0,322.07,0.9852
A,2025-04-10,28,14:00:00,255.0,2.0,0.0078,307.36,0.9209
A,2025-04-10,29,14:30:00,247.0,0.0,0.0,311.53,0.9514
A,2025-04-10,30,15:00:00,226.0,3.0,0.0133,327.03,0.9462
A,2025-04-10,31,15:30:00,209.0,19.0,0.0909,329.06,0.6211
A,2025-04-10,32,16:00:00,245.0,10.0,0.0408,329.43,0.7277
A,2025-04-10,33,16:30:00,195.0,0.0,0.0,330.95,0.9897
A,2025-04-10,34,17:00:00,193.0,2.0,0.0104,331.29,0.9895
A,2025-04-10,35,17:30:00,177.0,0.0,0.0,354.5,0.9548
A,2025-04-10,36,18:00:00,166.0,2.0,0.012,370.43,0.9329
A,2025-04-10,37,18:30:00,134.0,0.0,0.0,320.18,1.0
A,2025-04-10,38,19:00:00,89.0,1.0,0.0112,372.08,0.9773
A,2025-04-10,39,19:30:00,61.0,0.0,0.0,309.2,1.0
A,2025-04-10,40,20:00:00,54.0,0.0,0.0,333.69,0.9815
A,2025-04-10,41,20:30:00,30.0,1.0,0.0333,336.38,1.0
A,2025-04-10,42,21:00:00,27.0,0.0,0.0,467.85,0.9259
A,2025-04-10,43,21:30:00,22.0,0.0,0.0,320.05,1.0
A,2025-04-10,44,22:00:00,17.0,0.0,0.0,195.76,1.0
A,2025-04-10,45,22:30:00,10.0,0.0,0.0,400.7,0.9
A,2025-04-10,46,23:00:00,7.0,0.0,0.0,127.0,0.7143
A,2025-04-10,47,23:30:00,12.0,1.0,0.0833,364.0,0.5455
A,2025-04-11,0,00:00:00,3.0,0.0,0.0,566.67,1.0
A,2025-04-11,1,00:30:00,4.0,0.0,0.0,124.75,1.0
A,2025-04-11,3,01:30:00,4.0,0.0,0.0,207.75,0.25
A,2025-04-11,4,02:00:00,2.0,0.0,0.0,256.5,1.0
A,2025-04-11,5,02:30:00,1.0,0.0,0.0,426.0,1.0
A,2025-04-11,6,03:00:00,6.0,1.0,0.1667,159.6,1.0
A,2025-04-11,7,03:30:00,5.0,0.0,0.0,52.2,1.0
A,2025-04-11,8,04:00:00,3.0,0.0,0.0,40.33,1.0
A,2025-04-11,10,05:00:00,1.0,0.0,0.0,231.0,1.0
A,2025-04-11,11,05:30:00,0.0,0.0,,,
A,2025-04-11,12,06:00:00,1.0,0.0,0.0,234.0,1.0
A,2025-04-11,13,06:30:00,6.0,2.0,0.3333,340.5,0.25
A,2025-04-11,14,07:00:00,7.0,1.0,0.1429,454.0,0.6667
A,2025-04-11,15,07:30:00,15.0,2.0,0.1333,243.85,0.1538
A,2025-04-11,16,08:00:00,36.0,0.0,0.0,304.78,0.8333
A,2025-04-11,17,08:30:00,78.0,0.0,0.0,293.63,0.859
A,2025-04-11,18,09:00:00,122.0,0.0,0.0,291.64,0.9754
A,2025-04-11,19,09:30:00,118.0,0.0,0.0,332.45,0.9407
A,2025-04-11,20,10:00:00,148.0,0.0,0.0,332.84,0.9527
A,2025-04-11,21,10:30:00,190.0,1.0,0.0053,308.47,0.9788
A,2025-04-11,22,11:00:00,251.0,0.0,0.0,330.46,0.9562
A,2025-04-11,23,11:30:00,222.0,0.0,0.0,317.86,0.9595
A,2025-04-11,24,12:00:00,287.0,11.0,0.0383,287.01,0.8043
A,2025-04-11,25,12:30:00,210.0,0.0,0.0,326.19,0.9286
A,2025-04-11,26,13:00:00,248.0,6.0,0.0242,329.41,0.7107
A,2025-04-11,27,13:30:00,248.0,0.0,0.0,325.49,0.8871
A,2025-04-11,28,14:00:00,228.0,2.0,0.0088,306.76,0.854
A,2025-04-11,29,14:30:00,250.0,2.0,0.008,331.1,0.9556
A,2025-04-11,30,15:00:00,233.0,0.0,0.0,328.32,0.9957
A,2025-04-11,31,15:30:00,250.0,3.0,0.012,347.03,0.8219
A,2025-04-11,32,16:00:00,232.0,1.0,0.0043,388.51,0.9481
A,2025-04-11,33,16:30:00,215.0,0.0,0.0,356.52,0.9395
A,2025-04-11,34,17:00:00,192.0,0.0,0.0,365.09,0.9167
A,2025-04-11,35,17:30:00,154.0,2.0,0.013,344.28,0.9737
A,2025-04-11,36,18:00:00,142.0,0.0,0.0,307.11,0.993
A,2025-04-11,37,18:30:00,107.0,0.0,0.0,347.25,1.0
A,2025-04-11,38,19:00:00,89.0,1.0,0.0112,364.36,0.9886
A,2025-04-11,39,19:30:00,58.0,0.0,0.0,324.59,1.0
A,2025-04-11,40,20:00:00,45.0,0.0,0.0,308.18,1.0
A,2025-04-11,41,20:30:00,41.0,0.0,0.0,293.61,1.0
A,2025-04-11,42,21:00:00,27.0,0.0,0.0,304.07,1.0
A,2025-04-11,43,21:30:00,18.0,0.0,0.0,291.94,1.0
A,2025-04-11,44,22:00:00,21.0,0.0,0.0,199.62,1.0
A,2025-04-11,45,22:30:00,13.0,9.0,0.6923,660.5,0.75
A,2025-04-11,46,23:00:00,10.0,1.0,0.1,373.44,0.4444
A,2025-04-11,47,23:30:00,15.0,0.0,0.0,221.4,1.0
A,2025-04-12,0,00:00:00,5.0,0.0,0.0,254.8,1.0
A,2025-04-12,1,00:30:00,4.0,0.0,0.0,416.5,1.0
A,2025-04-12,2,01:00:00,4.0,0.0,0.0,248.5,1.0
A,2025-04-12,3,01:30:00,2.0,0.0,0.0,495.0,1.0
A,2025-04-12,5,02:30:00,2.0,0.0,0.0,294.0,1.0
A,2025-04-12,7,03:30:00,3.0,0.0,0.0,37.67,1.0
A,2025-04-12,8,04:00:00,3.0,0.0,0.0,158.67,1.0
A,2025-04-12,13,06:30:00,1.0,1.0,1.0,,
A,2025-04-12,14,07:00:00,4.0,0.0,0.0,191.5,0.75
A,2025-04-12,15,07:30:00,10.0,0.0,0.0,333.0,0.9
A,2025-04-12,16,08:00:00,33.0,1.0,0.0303,239.09,1.0
A,2025-04-12,17,08:30:00,44.0,0.0,0.0,268.2,1.0
A,2025-04-12,18,09:00:00,65.0,1.0,0.0154,259.36,0.9844
A,2025-04-12,19,09:30:00,75.0,4.0,0.0533,291.52,0.8028
A,2025-04-12,20,10:00:00,,6.0,0.0504,315.68,
A,2025-04-12,21,10:30:00,,0.0,0.0,264.52,
A,2025-04-12,22,11:00:00,,2.0,0.0132,307.97,
A,2025-04-12,23,11:30:00,,3.0,0.0196,320.36,
A,2025-04-12,24,12:00:00,,1.0,0.0062,295.57,
A,2025-04-12,25,12:30:00,,0.0,0.0,272.39,
A,2025-04-12,26,13:00:00,,13.0,0.0695,309.17,
A,2025-04-12,27,13:30:00,,0.0,0.0,304.92,
A,2025-04-12,28,14:00:00,,0.0,0.0,264.96,
A,2025-04-12,29,14:30:00,,0.0,0.0,271.25,
A,2025-04-12,30,15:00:00,,2.0,0.0114,304.76,
A,2025-04-12,31,15:30:00,,1.0,0.0058,341.41,
A,2025-04-12,32,16:00:00,,0.0,0.0,338.13,
A,2025-04-12,33,16:30:00,,0.0,0.0,285.88,
A,2025-04-12,34,17:00:00,,10.0,0.0758,312.93,
A,2025-04-12,35,17:30:00,111.0,0.0,0.0,357.05,0.8108
A,2025-04-12,36,18:00:00,124.0,0.0,0.0,302.91,0.9839
A,2025-04-12,37,18:30:00,95.0,0.0,0.0,315.31,0.9789
A,2025-04-12,38,19:00:00,61.0,1.0,0.0164,345.78,1.0
A,2025-04-12,39,19:30:00,51.0,0.0,0.0,298.27,1.0
A,2025-04-12,40,20:00:00,38.0,0.0,0.0,304.29,0.9737
A,2025-04-12,41,20:30:00,20.0,0.0,0.0,362.25,0.95
A,2025-04-12,42,21:00:00,18.0,3.0,0.1667,303.4,0.8667
A,2025-04-12,43,21:30:00,19.0,0.0,0.0,397.42,0.9474
A,2025-04-12,44,22:00:00,9.0,0.0,0.0,209.89,1.0
A,2025-04-12,45,22:30:00,8.0,2.0,0.25,250.33,0.3333
A,2025-04-12,46,23:00:00,9.0,2.0,0.2222,215.0,0.5714
A,2025-04-12,47,23:30:00,8.0,0.0,0.0,432.38,1.0
A,2025-04-13,0,00:00:00,2.0,0.0,0.0,193.5,0.5
A,2025-04-13,1,00:30:00,1.0,0.0,0.0,156.0,1.0
A,2025-04-13,2,01:00:00,1.0,0.0,0.0,0.0,1.0
A,2025-04-13,3,01:30:00,2.0,0.0,0.0,243.5,1.0
A,2025-04-13,6,03:00:00,1.0,0.0,0.0,476.0,1.0
A,2025-04-13,12,06:00:00,3.0,0.0,0.0,47.67,0.6667
A,2025-04-13,13,06:30:00,1.0,0.0,0.0,52.0,1.0
A,2025-04-13,14,07:00:00,4.0,0.0,0.0,315.75,1.0
A,2025-04-13,15,07:30:00,6.0,0.0,0.0,297.33,1.0
A,2025-04-13,16,08:00:00,5.0,0.0,0.0,219.8,1.0
A,2025-04-13,17,08:30:00,9.0,0.0,0.0,315.44,1.0
A,2025-04-13,18,09:00:00,13.0,0.0,0.0,214.08,1.0
A,2025-04-13,19,09:30:00,23.0,0.0,0.0,407.91,1.0
A,2025-04-13,20,10:00:00,22.0,0.0,0.0,250.14,1.0
A,2025-04-13,21,10:30:00,31.0,0.0,0.0,342.94,1.0
A,2025-04-13,22,11:00:00,31.0,0.0,0.0,316.26,1.0
A,2025-04-13,23,11:30:00,33.0,0.0,0.0,263.58,1.0
A,2025-04-13,24,12:00:00,51.0,0.0,0.0,272.14,0.9804
A,2025-04-13,25,12:30:00,65.0,0.0,0.0,264.43,0.9846
A,2025-04-13,26,13:00:00,69.0,2.0,0.029,285.31,0.9254
A,2025-04-13,27,13:30:00,83.0,1.0,0.012,274.71,0.939
A,2025-04-13,28,14:00:00,69.0,1.0,0.0145,328.84,0.9412
A,2025-04-13,29,14:30:00,78.0,4.0,0.0513,350.73,0.8378
A,2025-04-13,30,15:00:00,91.0,4.0,0.044,332.31,0.6207
A,2025-04-13,31,15:30:00,65.0,1.0,0.0154,337.77,0.9688
A,2025-04-13,32,16:00:00,82.0,0.0,0.0,294.49,0.9756
A,2025-04-13,33,16:30:00,75.0,0.0,0.0,314.2,0.9867
A,2025-04-13,34,17:00:00,54.0,2.0,0.037,225.77,0.9808
A,2025-04-13,35,17:30:00,54.0,1.0,0.0185,263.85,0.8679
A,2025-04-13,36,18:00:00,46.0,1.0,0.0217,298.38,0.9778
A,2025-04-13,37,18:30:00,39.0,0.0,0.0,325.38,1.0
A,2025-04-13,38,19:00:00,33.0,0.0,0.0,415.39,1.0
A,2025-04-13,39,19:30:00,13.0,0.0,0.0,253.92,1.0
A,2025-04-13,40,20:00:00,11.0,0.0,0.0,353.0,1.0
A,2025-04-13,41,20:30:00,11.0,0.0,0.0,312.73,0.8182
A,2025-04-13,42,21:00:00,12.0,0.0,0.0,254.33,1.0
A,2025-04-13,43,21:30:00,13.0,0.0,0.0,340.92,1.0
A,2025-04-13,44,22:00:00,10.0,0.0,0.0,415.2,1.0
A,2025-04-13,45,22:30:00,9.0,0.0,0.0,301.11,0.7778
A,2025-04-13,46,23:00:00,2.0,0.0,0.0,262.0,1.0
A,2025-04-13,47,23:30:00,4.0,0.0,0.0,259.0,1.0
A,2025-04-14,0,00:00:00,2.0,0.0,0.0,593.0,1.0
A,2025-04-14,1,00:30:00,1.0,0.0,0.0,281.0,1.0
A,2025-04-14,2,01:00:00,1.0,0.0,0.0,323.0,1.0
A,2025-04-14,3,01:30:00,0.0,0.0,,,
A,2025-04-14,4,02:00:00,2.0,0.0,0.0,1376.0,1.0
A,2025-04-14,6,03:00:00,1.0,0.0,0.0,172.0,1.0
A,2025-04-14,7,03:30:00,1.0,0.0,0.0,467.0,1.0
A,2025-04-14,10,05:00:00,2.0,0.0,0.0,166.5,1.0
A,2025-04-14,11,05:30:00,0.0,0.0,,,
A,2025-04-14,12,06:00:00,4.0,0.0,0.0,341.0,1.0
A,2025-04-14,13,06:30:00,3.0,1.0,0.3333,298.5,1.0
A,2025-04-14,14,07:00:00,8.0,0.0,0.0,196.25,1.0
A,2025-04-14,15,07:30:00,13.0,1.0,0.0769,221.75,1.0
A,2025-04-14,16,08:00:00,48.0,0.0,0.0,279.1,0.9792
A,2025-04-14,17,08:30:00,74.0,0.0,0.0,314.14,1.0
A,2025-04-14,18,09:00:00,120.0,0.0,0.0,274.82,0.9833
A,2025-04-14,19,09:30:00,154.0,1.0,0.0065,319.56,0.9608
A,2025-04-14,20,10:00:00,196.0,1.0,0.0051,287.62,0.9538
A,2025-04-14,21,10:30:00,239.0,0.0,0.0,304.58,0.8577
A,2025-04-14,22,11:00:00,,,,,
A,2025-04-14,23,11:30:00,,,,,
A,2025-04-14,24,12:00:00,,,,,
A,2025-04-14,25,12:30:00,,,,,
A,2025-04-14,26,13:00:00,,,,,
A,2025-04-14,27,13:30:00,,,,,
A,2025-04-14,28,14:00:00,,,,,
A,2025-04-14,29,14:30:00,,,,,
A,2025-04-14,30,15:00:00,243.0,1.0,0.0041,326.18,0.9504
A,2025-04-14,31,15:30:00,286.0,1.0,0.0035,340.13,0.9684
A,2025-04-14,32,16:00:00,256.0,0.0,0.0,316.07,0.9883
A,2025-04-14,33,16:30:00,243.0,0.0,0.0,317.28,0.9918
A,2025-04-14,34,17:00:00,222.0,0.0,0.0,313.23,0.973
A,2025-04-14,35,17:30:00,205.0,0.0,0.0,322.74,0.9805
A,2025-04-14,36,18:00:00,179.0,1.0,0.0056,291.64,1.0
A,2025-04-14,37,18:30:00,148.0,0.0,0.0,330.14,0.9054
A,2025-04-14,38,19:00:00,101.0,0.0,0.0,319.19,0.9307
A,2025-04-14,39,19:30:00,81.0,2.0,0.0247,378.05,0.962
A,2025-04-14,40,20:00:00,61.0,0.0,0.0,333.69,0.9344
A,2025-04-14,41,20:30:00,40.0,0.0,0.0,291.73,0.975
A,2025-04-14,42,21:00:00,41.0,2.0,0.0488,301.38,0.6923
A,2025-04-14,43,21:30:00,29.0,1.0,0.0345,256.39,1.0
A,2025-04-14,44,22:00:00,16.0,0.0,0.0,309.13,1.0
A,2025-04-14,45,22:30:00,10.0,3.0,0.3,440.29,0.2857
A,2025-04-14,46,23:00:00,13.0,0.0,0.0,244.38,0.6923
A,2025-04-14,47,23:30:00,6.0,0.0,0.0,351.5,0.8333
A,2025-04-15,0,00:00:00,2.0,0.0,0.0,488.0,1.0
A,2025-04-15,1,00:30:00,5.0,0.0,0.0,215.6,1.0
A,2025-04-15,2,01:00:00,5.0,0.0,0.0,416.2,1.0
A,2025-04-15,3,01:30:00,1.0,0.0,0.0,231.0,1.0
A,2025-04-15,4,02:00:00,2.0,0.0,0.0,214.5,1.0
A,2025-04-15,5,02:30:00,0.0,0.0,,,
A,2025-04-15,7,03:30:00,1.0,0.0,0.0,260.0,1.0
A,2025-04-15,10,05:00:00,3.0,0.0,0.0,385.67,1.0
A,2025-04-15,11,05:30:00,2.0,0.0,0.0,457.0,0.5
A,2025-04-15,12,06:00:00,1.0,0.0,0.0,439.0,1.0
A,2025-04-15,13,06:30:00,4.0,0.0,0.0,172.75,1.0
A,2025-04-15,14,07:00:00,8.0,0.0,0.0,237.75,1.0
A,2025-04-15,15,07:30:00,13.0,3.0,0.2308,414.9,0.7
A,2025-04-15,16,08:00:00,42.0,0.0,0.0,255.19,0.9762
A,2025-04-15,17,08:30:00,69.0,1.0,0.0145,324.82,0.8676
A,2025-04-15,18,09:00:00,106.0,3.0,0.0283,298.67,0.8447
A,2025-04-15,19,09:30:00,154.0,1.0,0.0065,316.1,0.8889
A,2025-04-15,20,10:00:00,179.0,0.0,0.0,279.44,0.9385
A,2025-04-15,21,10:30:00,182.0,0.0,0.0,315.8,0.9341
A,2025-04-15,22,11:00:00,205.0,1.0,0.0049,329.45,0.9657
A,2025-04-15,23,11:30:00,236.0,7.0,0.0297,326.8,0.8908
A,2025-04-15,24,12:00:00,223.0,1.0,0.0045,334.37,0.9324
A,2025-04-15,25,12:30:00,209.0,0.0,0.0,313.5,0.9713
A,2025-04-15,26,13:00:00,244.0,1.0,0.0041,305.67,0.9835
A,2025-04-15,27,13:30:00,242.0,1.0,0.0041,315.58,0.9876
A,2025-04-15,28,14:00:00,228.0,0.0,0.0,322.7,0.9781
A,2025-04-15,29,14:30:00,220.0,0.0,0.0,285.43,0.95
A,2025-04-15,30,15:00:00,211.0,1.0,0.0047,341.22,0.9476
A,2025-04-15,31,15:30:00,220.0,3.0,0.0136,317.95,0.8111
A,2025-04-15,32,16:00:00,259.0,2.0,0.0077,308.46,0.7665
A,2025-04-15,33,16:30:00,206.0,0.0,0.0,335.12,0.9951
A,2025-04-15,34,17:00:00,194.0,0.0,0.0,328.0,0.9794
A,2025-04-15,35,17:30:00,163.0,0.0,0.0,309.37,0.9755
A,2025-04-15,36,18:00:00,147.0,1.0,0.0068,276.71,1.0
A,2025-04-15,37,18:30:00,121.0,2.0,0.0165,311.49,0.8403
A,2025-04-15,38,19:00:00,92.0,7.0,0.0761,355.04,0.7059
A,2025-04-15,39,19:30:00,56.0,0.0,0.0,270.91,0.9464
A,2025-04-15,40,20:00:00,45.0,4.0,0.0889,424.95,0.8049
A,2025-04-15,41,20:30:00,52.0,1.0,0.0192,336.37,0.8824
A,2025-04-15,42,21:00:00,14.0,0.0,0.0,406.57,0.9286
A,2025-04-15,43,21:30:00,32.0,0.0,0.0,344.38,1.0
A,2025-04-15,44,22:00:00,22.0,0.0,0.0,296.36,1.0
A,2025-04-15,45,22:30:00,8.0,0.0,0.0,285.0,0.75
A,2025-04-15,46,23:00:00,11.0,0.0,0.0,306.64,0.3636
A,2025-04-15,47,23:30:00,11.0,0.0,0.0,392.09,0.6364
A,2025-04-16,0,00:00:00,4.0,0.0,0.0,39.5,1.0
A,2025-04-16,1,00:30:00,2.0,0.0,0.0,132.5,1.0
A,2025-04-16,2,01:00:00,0.0,0.0,,,
A,2025-04-16,3,01:30:00,3.0,0.0,0.0,241.67,1.0
A,2025-04-16,4,02:00:00,1.0,0.0,0.0,122.0,1.0
A,2025-04-16,5,02:30:00,4.0,0.0,0.0,318.25,1.0
A,2025-04-16,8,04:00:00,1.0,1.0,1.0,,
A,2025-04-16,9,04:30:00,1.0,0.0,0.0,128.0,1.0
A,2025-04-16,10,05:00:00,1.0,0.0,0.0,45.0,1.0
A,2025-04-16,11,05:30:00,3.0,0.0,0.0,344.67,1.0
A,2025-04-16,12,06:00:00,2.0,0.0,0.0,249.5,1.0
A,2025-04-16,13,06:30:00,4.0,1.0,0.25,265.67,0.6667
A,2025-04-16,14,07:00:00,5.0,0.0,0.0,250.6,0.6
A,2025-04-16,15,07:30:00,18.0,1.0,0.0556,323.82,0.4706
A,2025-04-16,16,08:00:00,47.0,0.0,0.0,216.21,0.7021
A,2025-04-16,17,08:30:00,64.0,3.0,0.0469,353.52,0.7541
A,2025-04-16,18,09:00:00,127.0,5.0,0.0394,308.7,0.7705
A,2025-04-16,19,09:30:00,146.0,0.0,0.0,315.14,0.7534
A,2025-04-16,20,10:00:00,184.0,3.0,0.0163,321.46,0.779
A,2025-04-16,21,10:30:00,227.0,0.0,0.0,315.84,0.9736
A,2025-04-16,22,11:00:00,209.0,1.0,0.0048,317.3,0.976
A,2025-04-16,23,11:30:00,242.0,6.0,0.0248,356.61,0.6737
A,2025-04-16,24,12:00:00,225.0,5.0,0.0222,336.17,0.8955
A,2025-04-16,25,12:30:00,215.0,1.0,0.0047,322.1,0.8505
A,2025-04-16,26,13:00:00,185.0,0.0,0.0,335.18,1.0
A,2025-04-16,27,13:30:00,213.0,1.0,0.0047,315.54,0.9434
A,2025-04-16,28,14:00:00,221.0,0.0,0.0,296.82,0.8416
A,2025-04-16,29,14:30:00,213.0,0.0,0.0,342.7,0.8873
A,2025-04-16,30,15:00:00,210.0,0.0,0.0,320.71,0.9762
A,2025-04-16,31,15:30:00,210.0,0.0,0.0,310.97,0.9286
A,2025-04-16,32,16:00:00,205.0,3.0,0.0146,336.3,0.8317
A,2025-04-16,33,16:30:00,206.0,1.0,0.0049,328.68,0.9707
A,2025-04-16,34,17:00:00,178.0,0.0,0.0,346.61,0.9775
A,2025-04-16,35,17:30:00,174.0,1.0,0.0057,304.31,0.9249
A,2025-04-16,36,18:00:00,158.0,2.0,0.0127,295.98,0.8526
A,2025-04-16,37,18:30:00,150.0,2.0,0.0133,373.89,0.8378
A,2025-04-16,38,19:00:00,94.0,1.0,0.0106,336.09,0.914
A,2025-04-16,39,19:30:00,66.0,1.0,0.0152,343.35,0.9538
A,2025-04-16,40,20:00:00,52.0,0.0,0.0,290.9,0.9615
A,2025-04-16,41,20:30:00,45.0,0.0,0.0,248.73,0.9778
A,2025-04-16,42,21:00:00,27.0,0.0,0.0,382.15,0.7037
A,2025-04-16,43,21:30:00,19.0,0.0,0.0,443.47,1.0
A,2025-04-16,44,22:00:00,20.0,,,,1.0
A,2025-04-16,45,22:30:00,18.0,,,,0.8125
A,2025-04-16,46,23:00:00,5.0,,,,1.0
A,2025-04-16,47,23:30:00,7.0,,,,1.0
A,2025-04-17,0,00:00:00,7.0,,,,1.0
A,2025-04-17,1,00:30:00,2.0,,,,1.0
A,2025-04-17,2,01:00:00,3.0,,,,1.0
A,2025-04-17,3,01:30:00,2.0,,,,1.0
A,2025-04-17,5,02:30:00,1.0,,,,1.0
A,2025-04-17,10,05:00:00,1.0,,,,1.0
A,2025-04-17,11,05:30:00,2.0,,,,1.0
A,2025-04-17,12,06:00:00,2.0,,,,1.0
A,2025-04-17,13,06:30:00,6.0,,,,0.8333
A,2025-04-17,14,07:00:00,9.0,,,,0.875
A,2025-04-17,15,07:30:00,12.0,1.0,0.0833,364.64,0.9091
A,2025-04-17,16,08:00:00,58.0,3.0,0.0517,248.44,0.8727
A,2025-04-17,17,08:30:00,78.0,8.0,0.1026,336.29,0.5429
A,2025-04-17,18,09:00:00,120.0,0.0,0.0,322.11,0.9167
A,2025-04-17,19,09:30:00,155.0,0.0,0.0,293.66,0.9548
A,2025-04-17,20,10:00:00,178.0,1.0,0.0056,356.07,0.9887
A,2025-04-17,21,10:30:00,174.0,1.0,0.0057,298.09,0.9827
A,2025-04-17,22,11:00:00,239.0,3.0,0.0126,303.14,0.9068
A,2025-04-17,23,11:30:00,245.0,7.0,0.0286,335.28,0.8151
A,2025-04-17,24,12:00:00,230.0,1.0,0.0043,304.55,0.9782
A,2025-04-17,25,12:30:00,263.0,3.0,0.0114,292.62,0.8769
A,2025-04-17,26,13:00:00,250.0,0.0,0.0,330.11,0.96
A,2025-04-17,27,13:30:00,232.0,1.0,0.0043,355.65,0.9134
A,2025-04-17,28,14:00:00,228.0,0.0,0.0,337.5,0.9956
A,2025-04-17,29,14:30:00,222.0,0.0,0.0,313.7,1.0
A,2025-04-17,30,15:00:00,238.0,0.0,0.0,307.58,0.9916
A,2025-04-17,31,15:30:00,216.0,1.0,0.0046,334.22,0.9209
A,2025-04-17,32,16:00:00,237.0,1.0,0.0042,338.39,0.8263
A,2025-04-17,33,16:30:00,226.0,0.0,0.0,301.21,0.9602
A,2025-04-17,34,17:00:00,209.0,4.0,0.0191,335.03,0.9512
A,2025-04-17,35,17:30:00,197.0,1.0,0.0051,339.94,0.9592
A,2025-04-17,36,18:00:00,154.0,0.0,0.0,300.63,0.9935
A,2025-04-17,37,18:30:00,127.0,0.0,0.0,322.8,1.0
A,2025-04-17,38,19:00:00,71.0,0.0,0.0,331.18,1.0
A,2025-04-17,39,19:30:00,65.0,2.0,0.0308,398.54,0.873
A,2025-04-17,40,20:00:00,52.0,0.0,0.0,324.81,1.0
A,2025-04-17,41,20:30:00,48.0,0.0,0.0,330.31,0.9583
A,2025-04-17,42,21:00:00,25.0,1.0,0.04,303.5,1.0
A,2025-04-17,43,21:30:00,19.0,0.0,0.0,371.53,1.0
A,2025-04-17,44,22:00:00,17.0,0.0,0.0,229.12,1.0
A,2025-04-17,45,22:30:00,15.0,0.0,0.0,244.73,0.4
A,2025-04-17,46,23:00:00,5.0,0.0,0.0,276.2,0.8
A,2025-04-17,47,23:30:00,9.0,1.0,0.1111,502.5,0.625
A,2025-04-18,0,00:00:00,4.0,0.0,0.0,204.5,1.0
A,2025-04-18,1,00:30:00,5.0,0.0,0.0,562.4,1.0
